,Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period,Flood?
1392,12670,Maijdee Court,1995,11,33.4,21.8,249.0,81.0,1.0,3.5,6.2,41953,610851.8,524433.6,22.83,91.08,6,1995.11,0
1393,2313,Chandpur,1977,10,32.8,22.8,80.0,81.0,0.7,3.1,7.1,41941,568556.9,571945.8,23.26,90.67,7,1977.1,0
1394,10054,Khepupara,1980,11,33.8,19.8,0.0,68.0,1.1,1.2,7.030769231,41984,522893.1,430006.8,21.98,90.22,3,1980.11,0
1395,20450,Teknaf,2006,3,36.1,21.1,0.0,73.0,0.1,1.6,8.5,41998,734765.4,308914.1,20.87,92.26,4,2006.03,0
1396,8221,Hatiya,1987,2,32.4,17.2,7.0,72.0,1.6,1.6,8.4,41963,616159.2,465295.1,22.29,91.13,4,1987.02,0
1397,19885,Tangail,1996,2,34.0,14.3,55.0,77.0,0.9,1.0,8.3,41909,491982.91,683166.0,24.15,89.55,10,1996.02,0
1398,16765,Sandwip,1990,2,30.0,18.4,54.0,82.0,1.1,2.8,8.0,41964,650012.1,488627.9,22.5,91.46,6,1990.02,0
1399,19846,Tangail,1992,11,33.5,17.9,3.0,79.0,0.8,1.7,7.3,41909,491982.91,683166.0,24.15,89.55,10,1992.11,0
1400,289,Barisal,1973,2,33.5,16.3,12.0,72.0,1.1,1.9,9.7,41950,536809.8,510151.9,22.7,90.36,4,1973.02,0
1401,17902,Sitakunda,1981,11,32.0,18.8,0.0,69.0,0.4,1.5,7.2,41965,668856.2,504500.3,22.64,91.64,4,1981.11,0
1402,14964,Rajshahi,2005,1,26.4,11.3,14.0,80.0,0.7,2.1,5.7,41895,353944.9,693386.6,24.35,88.56,20,2005.01,0
1403,4201,Comilla,2000,2,28.5,15.3,52.0,75.0,0.8,3.3,6.7,41933,621445.2,596963.4,23.48,91.19,10,2000.02,0
1404,9018,Ishurdi,2000,7,35.8,26.4,241.0,87.0,1.6,5.9,4.6,41907,402483.2,667640.8,24.12,89.04,14,2000.07,0
1405,6858,Faridpur,1962,7,35.6,26.4,388.0,87.0,1.8,6.3,4.431034483,41929,483877.3,610719.3,23.61,89.84,9,1962.07,1
1406,4230,Comilla,2002,7,33.8,25.6,766.0,89.0,1.9,7.2,2.5,41933,621445.2,596963.4,23.48,91.19,10,2002.07,1
1407,17488,Satkhira,1984,5,37.0,26.3,126.0,72.0,6.7,4.8,8.8,41946,404211.7,508367.2,22.68,89.07,6,1984.05,0
1408,11719,Madaripur,1979,8,32.4,26.1,312.0,84.0,1.1,6.0,3.942307692,41939,518762.7,561770.3,23.17,90.18,5,1979.08,0
1409,12462,Maijdee Court,1978,7,30.6,25.4,712.0,87.0,1.8,6.3,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1978.07,1
1410,18436,Srimangal,1960,5,40.0,23.9,0.0,70.0,0.7,4.3,6.178571429,41915,675761.6,687095.9,24.29,91.73,23,1960.05,0
1411,14960,Rajshahi,2004,9,34.6,25.5,349.0,88.0,1.7,6.3,3.5,41895,353944.9,693386.6,24.35,88.56,20,2004.09,1
1412,7020,Faridpur,1976,1,28.9,12.4,0.0,76.0,1.0,1.1,6.986206897,41929,483877.3,610719.3,23.61,89.84,9,1976.01,0
1413,377,Barisal,1980,6,34.6,25.9,272.0,88.0,1.6,5.9,4.5,41950,536809.8,510151.9,22.7,90.36,4,1980.06,1
1414,13767,Mymensingh,1996,4,36.5,22.8,42.0,74.0,1.7,3.1,7.1,41886,540975.3,737535.8,24.75,90.41,19,1996.04,0
1415,12784,Maijdee Court,2005,5,36.8,24.8,214.0,80.0,1.1,4.3,8.1,41953,610851.8,524433.6,22.83,91.08,6,2005.05,0
1416,13247,Mymensingh,1952,12,26.9,13.2,0.0,80.0,0.440740741,0.0,6.637142857,41886,540975.3,737535.8,24.75,90.41,19,1952.12,0
1417,19288,Sylhet,1973,5,32.1,22.7,551.0,81.0,1.5,5.7,5.8,41891,694533.2,752277.9,24.88,91.93,35,1973.05,1
1418,16440,Rangpur,2011,1,25.5,9.6,0.0,84.0,1.7,1.0,3.6,41859,426172.9,844822.3,25.72,89.26,34,2011.01,0
1419,8600,Ishurdi,1965,9,34.4,25.5,363.0,87.0,0.9,6.0,5.220689655,41907,402483.2,667640.8,24.12,89.04,14,1965.09,0
1420,11727,Madaripur,1980,4,37.7,24.9,54.0,67.0,0.9,3.8,7.161538462,41939,518762.7,561770.3,23.17,90.18,5,1980.04,0
1421,3210,Chittagong (IAP-Patenga),1983,7,34.0,25.1,618.0,83.0,4.2,6.4,4.4,41978,684570.9,471415.0,22.34,91.79,6,1983.07,1
1422,9533,Jessore,1977,6,35.5,25.1,344.0,88.0,3.0,5.8,3.8,41936,420062.7,562498.8,23.17,89.22,7,1977.06,0
1423,13309,Mymensingh,1958,2,29.2,14.0,93.0,75.0,0.792592593,2.2,7.26,41886,540975.3,737535.8,24.75,90.41,19,1958.02,0
1424,2838,Chittagong (IAP-Patenga),1952,7,33.7,25.1,491.0,86.0,4.577777778,6.2,4.28490566,41978,684570.9,471415.0,22.34,91.79,6,1952.07,1
1425,3717,Comilla,1959,10,36.7,23.5,311.0,87.0,0.912962963,4.6,6.839393939,41933,621445.2,596963.4,23.48,91.19,10,1959.1,1
1426,14293,Patuakhali,1999,2,34.6,16.9,0.0,72.0,0.6,1.2,7.8,41960,534986.1,472575.7,22.36,90.34,3,1999.02,0
1427,14363,Patuakhali,2004,12,30.0,15.7,0.0,81.0,0.1,0.8,7.7,41960,534986.1,472575.7,22.36,90.34,3,2004.12,0
1428,19095,Sylhet,1957,4,37.6,21.1,104.0,68.0,1.914814815,4.0,6.863461538,41891,694533.2,752277.9,24.88,91.93,35,1957.04,0
1429,1543,Bogra,1963,8,37.8,26.5,206.0,86.0,1.8,5.8,5.4,41883,435303.7,751187.5,24.88,89.36,20,1963.08,0
1430,15680,Rangamati,2007,9,34.7,24.7,535.0,87.0,0.6,6.5,4.4,41966,725903.3,508021.9,22.67,92.2,63,2007.09,1
1431,16239,Rangpur,1994,4,36.3,21.2,49.0,71.0,2.2,3.2,8.1,41859,426172.9,844822.3,25.72,89.26,34,1994.04,0
1432,12831,Maijdee Court,2009,4,38.0,25.0,121.0,80.0,2.8,2.9,8.6,41953,610851.8,524433.6,22.83,91.08,6,2009.04,0
1433,15874,Rangpur,1963,11,28.9,16.3,5.0,80.0,0.7,1.3,7.925714286,41859,426172.9,844822.3,25.72,89.26,34,1963.11,0
1434,20079,Tangail,2012,4,37.6,22.8,106.0,74.0,2.7,3.0,7.6,41909,491982.91,683166.0,24.15,89.55,10,2012.04,0
1435,4852,Cox's Bazar,1988,5,35.0,25.8,337.0,83.0,3.0,4.5,6.9,41992,705183.0,374324.6,21.46,91.98,4,1988.05,0
1436,7467,Faridpur,2013,4,39.6,23.7,55.0,68.0,2.6,2.4,7.2,41929,483877.3,610719.3,23.61,89.84,9,2013.04,0
1437,6832,Faridpur,1960,5,37.7,25.2,315.0,73.0,2.1,4.2,7.020689655,41929,483877.3,610719.3,23.61,89.84,9,1960.05,0
1438,15877,Rangpur,1964,2,31.7,12.5,7.0,71.0,0.7,0.8,7.614285714,41859,426172.9,844822.3,25.72,89.26,34,1964.02,0
1439,20377,Teknaf,2000,2,33.0,17.0,0.0,62.0,1.3,1.5,9.1,41998,734765.4,308914.1,20.87,92.26,4,2000.02,0
1440,18166,Sitakunda,2003,11,32.9,17.1,0.0,79.0,0.1,0.3,7.6,41965,668856.2,504500.3,22.64,91.64,4,2003.11,0
1441,16606,Sandwip,1976,11,32.6,21.9,44.0,81.0,0.1,1.6,7.662962963,41964,650012.1,488627.9,22.5,91.46,6,1976.11,0
1442,14330,Patuakhali,2002,3,36.2,20.7,4.0,74.0,0.8,2.2,7.7,41960,534986.1,472575.7,22.36,90.34,3,2002.03,0
1443,18758,Srimangal,1987,3,34.6,17.5,65.0,64.0,1.0,3.4,7.3,41915,675761.6,687095.9,24.29,91.73,23,1987.03,0
1444,4536,Cox's Bazar,1962,1,29.1,13.4,0.0,70.0,3.1,0.7,10.3,41992,705183.0,374324.6,21.46,91.98,4,1962.01,0
1445,17086,Satkhira,1950,11,32.2,17.3,183.0,79.0,0.812962963,2.9,7.263333333,41946,404211.7,508367.2,22.68,89.07,6,1950.11,0
1446,2956,Chittagong (IAP-Patenga),1962,5,35.7,25.0,205.0,81.0,3.5,4.3,9.4,41978,684570.9,471415.0,22.34,91.79,6,1962.05,0
1447,20440,Teknaf,2005,5,34.5,25.7,113.0,79.0,0.3,2.9,9.1,41998,734765.4,308914.1,20.87,92.26,4,2005.05,0
1448,17834,Satkhira,2013,3,36.6,20.5,37.0,71.0,2.2,1.3,7.9,41946,404211.7,508367.2,22.68,89.07,6,2013.03,0
1449,19157,Sylhet,1962,6,34.7,24.8,918.0,89.0,0.7,7.7,3.7,41891,694533.2,752277.9,24.88,91.93,35,1962.06,1
1450,3169,Chittagong (IAP-Patenga),1980,2,30.5,15.4,28.0,69.0,2.0,0.9,8.9,41978,684570.9,471415.0,22.34,91.79,6,1980.02,0
1451,4233,Comilla,2002,10,35.1,22.9,83.0,83.0,0.4,3.4,7.0,41933,621445.2,596963.4,23.48,91.19,10,2002.1,0
1452,1809,Bogra,1985,10,35.3,22.7,135.0,81.0,0.7,2.4,8.0,41883,435303.7,751187.5,24.88,89.36,20,1985.1,0
1453,14055,Patuakhali,1979,4,35.0,24.0,99.0,79.0,2.2,3.7,7.351724138,41960,534986.1,472575.7,22.36,90.34,3,1979.04,0
1454,7667,Feni,1988,12,31.5,16.2,0.0,78.0,0.3,0.7,7.8,41943,640285.9,544954.5,23.01,91.37,8,1988.12,0
1455,13680,Mymensingh,1989,1,26.2,11.0,6.0,76.0,0.7,0.4,7.8,41886,540975.3,737535.8,24.75,90.41,19,1989.01,0
1456,8045,Hatiya,1972,6,31.8,25.5,566.0,87.0,3.1,5.9,3.803448276,41963,616159.2,465295.1,22.29,91.13,4,1972.06,1
1457,18832,Srimangal,1993,5,35.4,21.8,363.0,84.0,0.6,4.7,5.0,41915,675761.6,687095.9,24.29,91.73,23,1993.05,0
1458,9083,Ishurdi,2005,12,28.4,12.9,1.0,76.0,0.9,1.1,8.1,41907,402483.2,667640.8,24.12,89.04,14,2005.12,0
1459,10446,Khepupara,2013,7,33.5,26.2,640.0,87.0,4.7,5.9,5.5,41984,522893.1,430006.8,21.98,90.22,3,2013.07,1
1460,13937,Mymensingh,2010,6,34.8,25.7,384.0,87.0,2.1,6.7,3.5,41886,540975.3,737535.8,24.75,90.41,19,2010.06,0
1461,11861,Madaripur,1991,6,34.8,25.3,541.0,85.0,1.8,6.8,2.4,41939,518762.7,561770.3,23.17,90.18,5,1991.06,1
1462,12572,Maijdee Court,1987,9,33.5,25.4,585.0,89.0,1.7,5.8,4.5,41953,610851.8,524433.6,22.83,91.08,6,1987.09,1
1463,7644,Feni,1987,1,28.7,13.2,3.0,75.0,0.5,0.7,7.5,41943,640285.9,544954.5,23.01,91.37,8,1987.01,0
1464,2426,Chandpur,1987,3,35.5,20.1,51.0,72.0,0.7,2.2,6.9,41941,568556.9,571945.8,23.26,90.67,7,1987.03,0
1465,1520,Bogra,1961,9,34.6,25.8,101.0,85.0,1.1,5.0,6.3,41883,435303.7,751187.5,24.88,89.36,20,1961.09,0
1466,4196,Comilla,1999,9,34.0,25.1,365.0,87.0,1.3,6.0,4.9,41933,621445.2,596963.4,23.48,91.19,10,1999.09,0
1467,19336,Sylhet,1977,5,33.3,22.0,387.0,82.0,1.0,5.9,5.2,41891,694533.2,752277.9,24.88,91.93,35,1977.05,0
1468,13256,Mymensingh,1953,9,36.0,25.4,788.0,89.0,1.114814815,6.0,4.231428571,41886,540975.3,737535.8,24.75,90.41,19,1953.09,1
1469,9926,Jessore,2010,3,38.8,21.8,0.0,69.0,7.4,1.5,6.6,41936,420062.7,562498.8,23.17,89.22,7,2010.03,0
1470,6423,Dinajpur,1992,4,41.0,21.3,5.0,59.0,1.8,1.8,7.9,41863,365790.2,834718.0,25.63,88.66,37,1992.04,0
1471,7419,Faridpur,2009,4,41.2,25.0,93.0,68.0,3.0,2.2,8.3,41929,483877.3,610719.3,23.61,89.84,9,2009.04,0
1472,5474,Dhaka,1979,3,36.6,19.7,6.0,57.0,1.5,2.2,8.6,41923,540098.6,629248.4,23.78,90.39,9,1979.03,0
1473,16182,Rangpur,1989,7,35.2,25.8,719.0,88.0,2.2,6.5,3.5,41859,426172.9,844822.3,25.72,89.26,34,1989.07,1
1474,13099,Mongla,2006,8,35.0,26.1,318.0,92.0,1.7,5.7,4.0,41958,452007.3,499110.5,22.43,89.66,4,2006.08,1
1475,18339,Srimangal,1952,4,43.3,20.6,111.0,77.0,1.187037037,4.5,7.571428571,41915,675761.6,687095.9,24.29,91.73,23,1952.04,0
1476,10374,Khepupara,2007,7,33.7,26.1,926.0,89.0,2.4,6.5,3.1,41984,522893.1,430006.8,21.98,90.22,3,2007.07,1
1477,19108,Sylhet,1958,5,34.5,23.0,667.0,84.0,1.668518519,5.3,6.025,41891,694533.2,752277.9,24.88,91.93,35,1958.05,1
1478,18746,Srimangal,1986,3,38.3,17.3,20.0,51.0,1.0,1.7,7.7,41915,675761.6,687095.9,24.29,91.73,23,1986.03,0
1479,13116,Mongla,2008,1,30.0,14.4,50.0,78.0,0.6,1.4,6.2,41958,452007.3,499110.5,22.43,89.66,4,2008.01,0
1480,10702,Khulna,1968,11,33.1,19.9,2.0,80.0,0.2,1.7,7.656666667,41947,456632.4,521635.7,22.8,89.58,4,1968.11,0
1481,152,Barisal,1961,9,33.3,26.0,206.0,85.0,0.5,5.4,4.823404255,41950,536809.8,510151.9,22.7,90.36,4,1961.09,0
1482,3090,Chittagong (IAP-Patenga),1973,7,33.7,25.4,407.0,87.0,5.2,6.4,5.1,41978,684570.9,471415.0,22.34,91.79,6,1973.07,1
1483,10541,Khulna,1955,6,35.2,26.2,348.0,86.0,1.72037037,7.0,4.546666667,41947,456632.4,521635.7,22.8,89.58,4,1955.06,0
1484,800,Bhola,1967,9,32.4,25.2,334.0,92.0,3.9,6.5,3.787878788,41951,567637.6,510271.8,22.7,90.66,5,1967.09,0
1485,11147,Khulna,2005,12,28.4,14.8,0.0,78.0,0.3,1.2,8.1,41947,456632.4,521635.7,22.8,89.58,4,2005.12,0
1486,15315,Rangamati,1977,4,36.2,22.6,465.0,80.0,3.4,4.3,7.9,41966,725903.3,508021.9,22.67,92.2,63,1977.04,1
1487,8278,Hatiya,1991,11,29.3,20.5,23.0,76.0,1.4,2.3,6.9,41963,616159.2,465295.1,22.29,91.13,4,1991.11,0
1488,18116,Sitakunda,1999,9,33.8,25.0,243.0,88.0,1.2,5.6,4.2,41965,668856.2,504500.3,22.64,91.64,4,1999.09,0
1489,8049,Hatiya,1972,10,31.0,24.3,202.0,83.0,1.1,3.2,6.493103448,41963,616159.2,465295.1,22.29,91.13,4,1972.1,0
1490,14101,Patuakhali,1983,2,31.9,16.9,166.0,63.0,1.9,2.4,7.486206897,41960,534986.1,472575.7,22.36,90.34,3,1983.02,0
1491,3063,Chittagong (IAP-Patenga),1971,4,32.8,23.3,43.0,78.0,3.1,3.8,8.3,41978,684570.9,471415.0,22.34,91.79,6,1971.04,0
1492,14681,Rajshahi,1981,6,40.7,26.2,159.0,83.0,1.7,4.5,6.7,41895,353944.9,693386.6,24.35,88.56,20,1981.06,0
1493,13867,Mymensingh,2004,8,33.6,26.4,241.0,85.0,1.5,5.7,6.3,41886,540975.3,737535.8,24.75,90.41,19,2004.08,0
1494,16100,Rangpur,1982,9,35.7,25.8,455.0,85.0,0.7,4.8,5.9,41859,426172.9,844822.3,25.72,89.26,34,1982.09,1
1495,16767,Sandwip,1990,4,31.6,23.1,213.0,83.0,3.5,4.0,8.1,41964,650012.1,488627.9,22.5,91.46,6,1990.04,0
1496,16825,Sandwip,1995,2,29.5,17.0,65.0,80.0,0.8,1.5,7.3,41964,650012.1,488627.9,22.5,91.46,6,1995.02,0
1497,3533,Chittagong (IAP-Patenga),2010,6,33.4,25.6,747.0,85.0,4.3,6.0,4.0,41978,684570.9,471415.0,22.34,91.79,6,2010.06,1
1498,16159,Rangpur,1987,8,35.6,25.9,474.0,88.0,2.0,5.9,4.5,41859,426172.9,844822.3,25.72,89.26,34,1987.08,0
1499,7478,Feni,1973,3,32.8,20.5,57.0,73.125,1.0,2.6,7.617241379,41943,640285.9,544954.5,23.01,91.37,8,1973.03,0
1500,19605,Sylhet,1999,10,34.7,23.9,342.0,86.0,1.1,5.3,5.8,41891,694533.2,752277.9,24.88,91.93,35,1999.1,0
1501,16409,Rangpur,2008,6,34.6,25.2,444.0,86.0,1.4,6.7,4.2,41859,426172.9,844822.3,25.72,89.26,34,2008.06,1
1502,19914,Tangail,1998,7,34.6,26.3,459.0,89.0,1.7,7.1,3.0,41909,491982.91,683166.0,24.15,89.55,10,1998.07,1
1503,11500,Kutubdia,1998,5,35.0,26.1,387.0,86.0,2.0,4.2,7.1,41989,690250.3,414997.4,21.83,91.84,6,1998.05,0
1504,15,Barisal,1950,4,37.2,24.2,66.0,75.0,1.772222222,3.3,8.219148936,41950,536809.8,510151.9,22.7,90.36,4,1950.04,0
1505,16679,Sandwip,1982,12,27.5,15.5,0.0,78.0,0.3,0.4,7.696296296,41964,650012.1,488627.9,22.5,91.46,6,1982.12,0
1506,6268,Dinajpur,1979,5,33.3,23.5,162.0,72.0,1.0,3.7,6.848,41863,365790.2,834718.0,25.63,88.66,37,1979.05,1
1507,4271,Comilla,2005,12,30.8,14.0,1.0,77.0,0.8,1.3,8.0,41933,621445.2,596963.4,23.48,91.19,10,2005.12,0
1508,4601,Cox's Bazar,1967,6,33.2,25.4,696.0,86.0,5.3,5.8,4.9,41992,705183.0,374324.6,21.46,91.98,4,1967.06,1
1509,17932,Sitakunda,1984,5,33.5,24.5,485.0,80.0,3.3,5.2,5.3,41965,668856.2,504500.3,22.64,91.64,4,1984.05,1
1510,4608,Cox's Bazar,1968,1,29.4,14.9,42.0,71.0,3.4,0.7,9.6,41992,705183.0,374324.6,21.46,91.98,4,1968.01,0
1511,4808,Cox's Bazar,1984,9,33.9,24.9,280.0,84.0,1.9,4.5,8.0,41992,705183.0,374324.6,21.46,91.98,4,1984.09,0
1512,15773,Rangpur,1955,6,35.63157895,24.94210526,566.0,85.0,1.542592593,5.3,4.894285714,41859,426172.9,844822.3,25.72,89.26,34,1955.06,1
1513,6504,Dinajpur,1999,1,28.0,10.5,0.0,79.0,0.9,0.8,7.3,41863,365790.2,834718.0,25.63,88.66,37,1999.01,0
1514,11080,Khulna,2000,5,38.0,24.6,144.0,80.0,1.2,4.7,6.8,41947,456632.4,521635.7,22.8,89.58,4,2000.05,0
1515,16170,Rangpur,1988,7,35.5,26.1,451.0,87.0,1.8,6.2,4.1,41859,426172.9,844822.3,25.72,89.26,34,1988.07,0
1516,3439,Chittagong (IAP-Patenga),2002,8,33.5,25.3,523.0,81.0,3.5,6.6,4.8,41978,684570.9,471415.0,22.34,91.79,6,2002.08,1
1517,3918,Comilla,1976,7,32.2,25.3,517.0,85.0,3.8,6.5,4.566666667,41933,621445.2,596963.4,23.48,91.19,10,1976.07,1
1518,10113,Khepupara,1985,10,33.6,23.3,124.0,83.0,0.7,2.6,5.969230769,41984,522893.1,430006.8,21.98,90.22,3,1985.1,0
1519,10266,Khepupara,1998,7,32.6,26.3,946.0,89.0,3.0,6.7,3.2,41984,522893.1,430006.8,21.98,90.22,3,1998.07,1
1520,737,Barisal,2010,6,35.1,26.4,481.0,88.0,2.7,6.6,3.8,41950,536809.8,510151.9,22.7,90.36,4,2010.06,1
1521,7573,Feni,1981,2,34.1,16.7,37.0,67.0,0.2,1.5,7.593103448,41943,640285.9,544954.5,23.01,91.37,8,1981.02,0
1522,16140,Rangpur,1986,1,26.2,10.8,0.0,83.0,0.6,0.6,7.6,41859,426172.9,844822.3,25.72,89.26,34,1986.01,0
1523,12273,Maijdee Court,1962,10,32.2,23.7,420.0,84.0,1.3,3.5,6.631034483,41953,610851.8,524433.6,22.83,91.08,6,1962.1,1
1524,2766,Chittagong (City-Ambagan),2011,7,33.9,25.6,613.0,85.0,4.0,5.9,6.411130628,41977,0.0,0.0,22.35,91.8166,0,2011.07,1
1525,20429,Teknaf,2004,6,34.0,25.8,680.0,88.0,0.7,6.4,3.7,41998,734765.4,308914.1,20.87,92.26,4,2004.06,1
1526,20476,Teknaf,2008,5,36.0,24.5,335.0,81.0,0.9,4.8,5.7,41998,734765.4,308914.1,20.87,92.26,4,2008.05,0
1527,15533,Rangamati,1995,6,35.0,25.5,339.0,81.0,1.2,6.2,4.4,41966,725903.3,508021.9,22.67,92.2,63,1995.06,0
1528,4125,Comilla,1993,10,35.0,23.5,219.0,88.0,0.5,3.2,6.4,41933,621445.2,596963.4,23.48,91.19,10,1993.1,0
1529,3935,Comilla,1977,12,29.4,13.5,5.0,76.0,0.9,0.7,6.990909091,41933,621445.2,596963.4,23.48,91.19,10,1977.12,0
1530,12387,Maijdee Court,1972,4,34.4,21.4,46.0,74.0,1.8,3.2,7.803448276,41953,610851.8,524433.6,22.83,91.08,6,1972.04,0
1531,18694,Srimangal,1981,11,30.7,16.9,31.0,84.0,0.2,1.6,7.885714286,41915,675761.6,687095.9,24.29,91.73,23,1981.11,0
1532,3683,Comilla,1956,12,29.4,13.1,0.0,78.0,0.590740741,0.2,6.990909091,41933,621445.2,596963.4,23.48,91.19,10,1956.12,0
1533,485,Barisal,1989,6,34.5,25.7,206.0,87.0,1.3,6.0,5.5,41950,536809.8,510151.9,22.7,90.36,4,1989.06,0
1534,4435,Cox's Bazar,1953,8,32.9,23.9,606.0,90.0,2.898148148,6.9,4.483018868,41992,705183.0,374324.6,21.46,91.98,4,1953.08,1
1535,13535,Mymensingh,1976,12,27.5,12.8,0.0,76.0,0.0,0.9,6.637142857,41886,540975.3,737535.8,24.75,90.41,19,1976.12,0
1536,515,Barisal,1991,12,29.4,13.4,16.0,82.0,0.2,1.8,6.8,41950,536809.8,510151.9,22.7,90.36,4,1991.12,0
1537,2459,Chandpur,1989,12,28.9,13.7,3.0,78.0,0.5,0.7,6.9,41941,568556.9,571945.8,23.26,90.67,7,1989.12,0
1538,20023,Tangail,2007,8,36.6,26.6,275.0,84.0,0.6,5.3,5.0,41909,491982.91,683166.0,24.15,89.55,10,2007.08,0
1539,18092,Sitakunda,1997,9,34.7,24.6,348.0,88.0,1.3,5.7,4.6,41965,668856.2,504500.3,22.64,91.64,4,1997.09,0
1540,13632,Mymensingh,1985,1,27.6,12.6,9.0,70.0,0.8,2.4,6.7,41886,540975.3,737535.8,24.75,90.41,19,1985.01,0
1541,8351,Hatiya,1997,12,27.1,16.2,7.0,75.0,0.9,1.8,8.4,41963,616159.2,465295.1,22.29,91.13,4,1997.12,0
1542,12460,Maijdee Court,1978,5,35.0,23.8,408.0,80.0,2.4,6.0,6.513793103,41953,610851.8,524433.6,22.83,91.08,6,1978.05,1
1543,2979,Chittagong (IAP-Patenga),1964,4,35.8,23.4,198.0,81.0,4.8,4.4,7.4,41978,684570.9,471415.0,22.34,91.79,6,1964.04,0
1544,803,Bhola,1967,12,28.3,14.4,0.0,84.0,1.8,1.4,5.93030303,41951,567637.6,510271.8,22.7,90.66,5,1967.12,0
1545,19529,Sylhet,1993,6,35.1,23.8,1066.0,88.0,1.7,7.1,3.6,41891,694533.2,752277.9,24.88,91.93,35,1993.06,1
1546,2248,Chandpur,1972,5,33.4,24.7,251.0,79.0,1.4,3.6,5.840540541,41941,568556.9,571945.8,23.26,90.67,7,1972.05,0
1547,2614,Chandpur,2002,11,32.0,20.1,77.0,78.0,0.3,2.6,6.3,41941,568556.9,571945.8,23.26,90.67,7,2002.11,0
1548,12446,Maijdee Court,1977,3,32.2,19.9,0.0,74.0,0.9,2.1,7.84137931,41953,610851.8,524433.6,22.83,91.08,6,1977.03,0
1549,6654,Dinajpur,2011,7,35.2,26.3,285.0,83.0,1.7,6.4,4.3,41863,365790.2,834718.0,25.63,88.66,37,2011.07,1
1550,11131,Khulna,2004,8,34.5,26.5,266.0,88.0,1.4,6.1,4.4,41947,456632.4,521635.7,22.8,89.58,4,2004.08,0
1551,1034,Bhola,1987,3,37.2,20.6,20.0,75.0,0.7,2.4,7.2,41951,567637.6,510271.8,22.7,90.66,5,1987.03,0
1552,18822,Srimangal,1992,7,34.6,24.6,244.0,86.0,0.3,5.7,2.9,41915,675761.6,687095.9,24.29,91.73,23,1992.07,0
1553,8406,Hatiya,2002,7,32.5,25.9,1019.0,90.0,1.5,7.4,2.6,41963,616159.2,465295.1,22.29,91.13,4,2002.07,1
1554,12361,Maijdee Court,1970,2,30.6,15.9,65.0,74.0,0.4,1.8,7.817241379,41953,610851.8,524433.6,22.83,91.08,6,1970.02,0
1555,17976,Sitakunda,1988,1,29.0,12.9,0.0,63.0,0.5,0.7,4.7,41965,668856.2,504500.3,22.64,91.64,4,1988.01,0
1556,2672,Chandpur,2007,9,34.5,26.4,266.0,88.0,0.4,6.6,3.2,41941,568556.9,571945.8,23.26,90.67,7,2007.09,0
1557,3158,Chittagong (IAP-Patenga),1979,3,33.9,19.3,1.0,70.0,4.4,2.0,9.4,41978,684570.9,471415.0,22.34,91.79,6,1979.03,0
1558,16815,Sandwip,1994,4,35.6,24.4,220.0,84.0,1.9,2.7,7.7,41964,650012.1,488627.9,22.5,91.46,6,1994.04,0
1559,1622,Bogra,1970,3,43.4,19.0,0.0,55.0,1.3,1.7,9.1,41883,435303.7,751187.5,24.88,89.36,20,1970.03,0
1560,5994,Dinajpur,1956,7,35.0,25.2,404.0,82.0,0.955555556,5.3,4.288,41863,365790.2,834718.0,25.63,88.66,37,1956.07,1
1561,18208,Sitakunda,2007,5,38.0,25.2,349.0,83.0,1.5,4.0,7.8,41965,668856.2,504500.3,22.64,91.64,4,2007.05,0
1562,13705,Mymensingh,1991,2,32.0,13.6,15.0,74.0,0.8,1.1,7.6,41886,540975.3,737535.8,24.75,90.41,19,1991.02,0
1563,15136,Rangamati,1962,5,37.7,25.1,210.0,72.0,1.9,3.9,6.322222222,41966,725903.3,508021.9,22.67,92.2,63,1962.05,0
1564,2597,Chandpur,2001,6,33.6,25.5,541.0,86.0,0.6,5.8,3.2,41941,568556.9,571945.8,23.26,90.67,7,2001.06,1
1565,12892,Mongla,1989,5,39.0,26.3,178.5652174,78.0,2.5,4.226086957,7.338461538,41958,452007.3,499110.5,22.43,89.66,4,1989.05,0
1566,2361,Chandpur,1981,10,33.5,23.7,14.0,79.0,0.1,1.8,8.4,41941,568556.9,571945.8,23.26,90.67,7,1981.1,0
1567,14241,Patuakhali,1994,10,37.7,24.4,140.0,81.0,0.3,3.1,5.7,41960,534986.1,472575.7,22.36,90.34,3,1994.1,0
1568,8586,Ishurdi,1964,7,32.6,25.4,503.0,89.0,0.7,7.6,4.320689655,41907,402483.2,667640.8,24.12,89.04,14,1964.07,1
1569,7783,Feni,1998,8,34.4,25.5,858.0,89.0,1.8,6.7,3.1,41943,640285.9,544954.5,23.01,91.37,8,1998.08,1
1570,7987,Hatiya,1967,8,32.1,23.4,680.0,88.0,1.9,6.4,4.424137931,41963,616159.2,465295.1,22.29,91.13,4,1967.08,1
1571,9411,Jessore,1967,4,37.7,20.9,68.0,61.0,3.1,3.2,8.1,41936,420062.7,562498.8,23.17,89.22,7,1967.04,0
1572,15048,Rajshahi,2012,1,26.5,11.5,6.0,79.0,1.9,2.4,4.6,41895,353944.9,693386.6,24.35,88.56,20,2012.01,0
